timestamp,tower_id,latency_sec,bandwidth,dropped_calls,total_calls,uptime_percent,network_type,operator,users_connected,download_speed_mbps,signal_strength_dbm,tower_load_percent,average_call_duration_sec,handover_success_rate,packet_loss_percent,jitter_ms,tower_temperature_c,battery_backup_hours,tower_age_years,maintenance_due,upload_speed_mbps,call_drop_reason,weather_condition,technician_notes,last_maintenance,tower_color,is_test_tower,tower_height_m,signal_icon,internal_code,notes,extra_flag,location_latitude,location_longitude,signal_strength_RSSI,signal_strength_RSRP,signal_strength_SINR,voip_metrics_jitter_ms,voip_metrics_packet_loss_percent,cluster,anomaly,pca1,pca2,recommendation
2025-09-15 21:45:00,TWR1054,0.635,49.39 Gbps,7,182,95.81,LTE,EE,378,23.36,-108.5,76.98,88.2,85.79,3.59,10.34,44.7,4.6,13,True,9.35,Other,Foggy,No issues,2024-09-12,White,True,49.91,📶,INT95789,Temporary site,B,50.822124,-0.143307,-107.56,-99.42,18.67,8.85,1.05,0,1,0.44967708571622056,0.4996912322409634,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 21:50:00,TWR1029,0.752,75.74 Gbps,1,72,96.23,5G,O2,494,18.38,-82.18,34.86,175.1,90.26,4.87,19.82,43.4,7.2,7,False,7.35,,Sunny,Checked cables,2025-06-09,White,False,55.48,🔇,INT86104,Legacy hardware,B,53.490205,-2.2413600000000002,-79.46,-94.2,29.71,34.15,2.7800000000000002,3,1,-1.636369228393346,0.9318153568175556,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-15 21:55:00,TWR1061,0.718,7.92 Mbps,3,63,97.75,4G,O2,438,20.49,-75.39,47.04,216.5,93.1,3.55,6.45,20.1,3.3,8,False,8.2,Poor Voice Quality,Rainy,,2024-11-15,Red,False,41.81,✅,INT34517,Pending upgrade,Z,55.951786,-3.187518,-114.26,-111.19,25.89,15.33,0.66,3,1,-1.0369081026129066,0.3446984900337532,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 22:00:00,TWR1058,0.23500000000000001,62.78 Mbps,0,139,96.92,5G,O2,206,39.06,-88.24,78.63,117.7,94.99,4.52,12.7,31.9,3.3,13,False,15.62,Satisfactory,Cloudy,No issues,2025-02-12,Grey,True,65.52,✅,INT22467,Pending upgrade,C,50.817088,-0.138011,-86.89,-122.75,-3.06,13.77,0.32,0,1,-0.18162300168583465,1.8658840251796986,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 22:05:00,TWR1040,0.748,6.66 Mbps,2,72,97.88,5G,Three,130,55.56,-104.12,12.55,271.8,98.6,3.99,10.65,14.6,0.8,17,True,22.22,Other,Foggy,No issues,2025-02-04,White,True,66.96,🔇,INT35674,Legacy hardware,A,53.401867,-2.997991,-91.33,-100.18,21.71,41.56,3.74,3,1,-1.3144056148235292,0.12942427216537422,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 22:10:00,TWR1030,0.5660000000000001,44.2 Gbps,6,189,95.13,4G,Vodafone UK,430,20.83,-103.46,91.72,54.8,85.18,3.24,8.77,20.9,11.4,10,False,8.33,Other,Sunny,Rebooted system,2025-03-12,Red,True,52.21,📶,INT17934,Temporary site,B,57.156313,-2.098083,-92.09,-119.36,20.15,15.29,0.23,0,1,0.5495726041380845,0.5439697494905996,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 22:15:00,TWR1010,0.255,19.39 Mbps,9,171,96.41,4G,Vodafone UK,364,24.15,-90.04,55.12,165.9,90.48,4.29,18.24,13.3,6.9,12,False,9.66,Poor Voice Quality,Rainy,Checked cables,2024-12-16,Grey,True,53.81,⚠️,INT33297,Temporary site,Z,57.140469,-2.098468,-107.87,-122.7,26.86,1.8599999999999999,4.22,1,1,0.7426555106894601,1.7577797516607758,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 22:20:00,TWR1040,0.424,97.82 Mbps,0,52,99.93,LTE,O2,455,19.8,-70.78,40.01,171.8,99.87,3.54,15.24,32.1,8.9,13,True,7.92,Other,Cloudy,,2025-01-15,Red,False,65.69,✅,INT27795,Pending upgrade,C,51.498845,-0.122611,-110.39,-130.1,21.04,25.17,4.12,1,1,-1.5262234147808003,1.1194255186552449,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 22:25:00,TWR1019,0.758,42.18 Gbps,4,161,99.39,LTE,O2,314,27.47,-95.8,10.01,224.5,93.23,4.05,6.32,44.0,10.8,16,True,10.99,Other,Cloudy,,2024-11-06,Grey,False,31.14,⚠️,INT80452,Temporary site,C,54.980396999999996,-1.6168559999999998,-115.47,-104.31,1.17,16.55,3.05,3,1,-1.482585401301971,0.3984122421276912,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 22:30:00,TWR1079,0.512,99.44 Mbps,8,105,95.05,4G,O2,195,40.82,-94.53,73.46,277.4,93.48,1.27,9.8,40.2,1.6,10,False,16.33,Other,Cloudy,Rebooted system,2025-06-01,Blue,True,94.59,🔇,INT10354,,C,53.415807,-2.982311,-81.19,-96.79,18.38,36.98,2.2,0,1,0.8079843693579993,-0.4870570345670764,📞 High jitter → Review routing paths / bandwidth
2025-09-15 22:35:00,TWR1055,0.114,17.95 Gbps,2,182,98.19,LTE,Three,346,25.25,-95.72,60.56,219.2,88.58,3.47,8.69,17.1,3.0,11,False,10.1,Other,Rainy,Rebooted system,2024-12-23,Blue,True,50.84,✅,INT17288,Legacy hardware,Z,50.827877,-0.138339,-104.34,-132.07,26.25,42.85,0.85,1,1,-0.39176299680155713,1.7882728385544755,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-15 22:40:00,TWR1044,0.76,91.69 Mbps,2,55,96.77,5G,Three,59,91.74,-109.5,43.17,279.0,95.12,4.62,2.5300000000000002,17.0,2.5,1,True,36.7,Satisfactory,Foggy,Rebooted system,2024-12-17,White,False,85.34,✅,INT80163,Pending upgrade,A,50.815522,-0.130542,-102.78,-82.86,27.67,32.46,2.54,2,1,-0.0224783447563211,0.02990129476726616,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-15 22:45:00,TWR1074,0.7030000000000001,30.61 Gbps,2,199,98.5,4G,Three,131,55.25,-82.13,82.31,183.2,88.64,2.7,7.82,33.3,1.3,9,False,22.1,Satisfactory,Foggy,Checked cables,2025-04-30,White,False,81.89,⚠️,INT66558,Temporary site,Z,55.949972,-3.197485,-104.99,-136.61,7.12,40.51,3.64,0,1,0.056208097652475496,-0.3665450019633736,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-15 22:50:00,TWR1049,0.787,83.54 Mbps,1,190,98.64,LTE,O2,103,65.36,-78.4,11.46,137.9,97.49,2.01,10.82,15.4,10.4,5,True,26.14,Other,Sunny,,2025-04-04,White,True,47.0,📶,INT88628,Legacy hardware,B,55.95172,-3.187757,-83.21,-136.17,19.18,44.52,0.92,3,1,-1.5221520276621356,-1.0017969695878008,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-15 22:55:00,TWR1041,0.5710000000000001,55.33 Mbps,10,136,99.5,4G,EE,157,48.31,-83.3,65.86,64.6,99.56,4.97,14.59,41.5,2.3,12,True,19.32,Satisfactory,Foggy,No issues,2024-10-10,Red,False,95.36,🔇,INT62217,Temporary site,A,57.156928,-2.0964679999999998,-103.68,-119.21,-1.6800000000000002,32.18,4.15,0,1,1.368586905629536,1.028951673071227,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:00:00,TWR1049,0.808,26.12 Gbps,1,121,96.25,LTE,EE,90,71.43,-72.58,92.15,147.1,95.79,0.06,9.03,35.4,8.7,19,True,28.57,Other,Rainy,Rebooted system,2025-02-19,Grey,False,52.28,✅,INT96976,Temporary site,A,55.959245,-3.188153,-93.94,-83.7,20.12,30.17,0.45,0,1,0.08568380620588668,-2.043312264558809,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:05:00,TWR1004,0.507,17.66 Mbps,4,80,95.79,5G,Three,208,38.76,-79.88,66.45,262.9,98.95,4.39,6.07,15.1,3.0,6,True,15.5,Satisfactory,Foggy,,2024-12-26,Blue,False,88.92,✅,INT34509,Pending upgrade,B,55.962436,-3.192653,-76.96,-99.27,0.55,3.6,2.5,0,1,0.09325559536598792,1.078055820293211,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 23:10:00,TWR1016,0.46,92.28 Gbps,2,65,98.17,5G,EE,170,45.45,-88.38,19.72,97.9,91.06,4.22,9.41,17.5,7.2,12,True,18.18,Poor Voice Quality,Cloudy,No issues,2024-11-09,Blue,True,39.16,🔇,INT18673,Temporary site,C,50.814791,-0.141644,-61.19,-134.94,6.37,35.11,4.55,1,1,-1.0992879852527397,1.0671608579541958,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:15:00,TWR1034,0.544,25.18 Mbps,10,159,96.05,4G,O2,301,28.49,-61.12,13.87,149.1,88.48,0.66,9.83,13.6,8.5,17,False,11.4,Satisfactory,Cloudy,Checked cables,2024-10-23,Red,False,42.18,⚠️,INT48113,Legacy hardware,B,52.48943,-1.881567,-104.25,-87.63,7.05,48.61,2.54,1,1,-0.3181252825774437,-0.756390965182094,📞 High jitter → Review routing paths / bandwidth
2025-09-15 23:20:00,TWR1022,0.612,21.02 Gbps,5,141,97.21,4G,Vodafone UK,63,88.5,-108.71,43.6,46.7,97.7,3.95,2.05,34.1,1.9,1,True,35.4,Satisfactory,Rainy,Rebooted system,2025-01-19,Blue,True,93.03,✅,INT97839,Pending upgrade,A,55.960105,-3.193253,-68.15,-98.95,-2.35,12.81,1.45,2,1,0.5669339386880309,0.0825590711491926,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-15 23:25:00,TWR1046,0.797,78.76 Gbps,0,83,95.46,5G,Three,86,73.53,-61.5,10.84,38.3,88.96,3.18,3.62,36.4,7.8,17,True,29.41,Satisfactory,Cloudy,Rebooted system,2024-11-14,Grey,False,57.96,📶,INT74297,Temporary site,C,53.404835,-3.00131,-70.93,-114.24,2.55,3.67,2.36,3,1,-1.5082695349118513,-0.5418737793139706,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:30:00,TWR1060,0.116,84.8 Mbps,4,52,99.37,LTE,O2,403,22.08,-105.88,67.56,166.0,99.28,1.09,13.39,29.1,6.2,16,True,8.83,Poor Voice Quality,Cloudy,,2025-05-23,Red,False,44.89,📶,INT48796,,A,54.986057,-1.611433,-100.0,-109.92,21.61,49.28,0.48,0,1,-0.09218600635218044,0.6592807248781223,📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:35:00,TWR1044,0.463,34.82 Gbps,1,124,96.83,4G,Three,227,36.1,-108.71,93.7,173.0,92.34,3.09,15.66,43.8,8.4,14,True,14.44,Other,Rainy,,2024-12-08,Grey,True,98.16,🔇,INT96498,Legacy hardware,Z,52.479828,-1.880735,-110.35,-87.48,17.12,36.23,2.17,0,1,-0.015439455715806722,0.6306780972477704,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:40:00,TWR1088,0.789,42.63 Gbps,2,98,97.69,5G,Vodafone UK,195,40.82,-66.36,70.32,289.9,96.89,1.99,9.37,14.7,7.1,11,True,16.33,Poor Voice Quality,Rainy,Checked cables,2025-04-10,Blue,False,79.69,📶,INT70980,Temporary site,C,54.970173,-1.61277,-97.25,-107.26,15.64,40.43,0.12,3,1,-0.5582082590463713,-0.77380207254978,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-15 23:45:00,TWR1042,0.20500000000000002,74.21 Mbps,5,70,97.26,4G,O2,413,21.6,-90.22,34.68,151.2,88.15,1.76,16.73,28.7,0.5,8,False,8.64,Other,Rainy,No issues,2025-08-12,Grey,False,49.05,📶,INT56447,Pending upgrade,C,52.48912,-1.881829,-107.3,-126.36,-8.29,39.89,0.2,1,1,-0.6100062573496337,0.7474150983258617,📞 High jitter → Review routing paths / bandwidth
2025-09-15 23:50:00,TWR1059,0.779,44.53 Gbps,4,133,99.2,4G,Three,347,25.19,-79.31,29.39,269.5,95.09,0.67,5.47,44.3,4.3,18,False,10.08,Satisfactory,Rainy,,2024-09-14,Red,True,40.18,📶,INT97214,Pending upgrade,B,52.485516,-1.885371,-116.74,-129.85,20.97,27.3,3.73,3,1,-1.3751741917144082,-1.241439442925794,⚡ High latency → Check backhaul/core network
2025-09-15 23:55:00,TWR1095,0.112,74.97 Mbps,1,128,96.9,5G,EE,267,31.55,-101.59,55.95,242.3,91.33,1.76,13.81,35.8,0.4,14,False,12.62,Satisfactory,Cloudy,No issues,2024-11-01,White,False,48.77,✅,INT87333,Legacy hardware,B,57.144508,-2.094679,-117.19,-87.67,27.43,42.29,4.63,1,1,-0.6814641768233718,0.9245913224497008,📞 High jitter → Review routing paths / bandwidth
2025-09-16 00:00:00,TWR1015,0.719,61.57 Mbps,4,139,98.19,5G,Vodafone UK,334,26.04,-106.51,21.42,145.9,85.82,3.85,17.51,32.3,10.0,2,True,10.42,Poor Voice Quality,Rainy,Rebooted system,2025-06-18,White,False,62.57,🔇,INT45466,,A,51.444891,-2.587721,-117.03,-87.18,-0.6000000000000001,5.9,1.2,3,1,-1.2565800437505508,0.4162305109100749,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:05:00,TWR1060,0.14300000000000002,65.39 Gbps,2,148,98.87,4G,O2,269,31.35,-80.7,92.18,146.3,97.22,3.99,6.22,25.9,6.1,9,True,12.54,Other,Rainy,No issues,2024-12-22,White,False,73.71,✅,INT89387,Temporary site,Z,57.142222,-2.085225,-72.61,-121.52,-2.01,8.49,3.69,0,1,0.37530168229039257,1.901873496772094,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:10:00,TWR1092,0.901,39.42 Mbps,4,86,97.88,4G,Vodafone UK,225,36.36,-83.02,38.12,81.3,91.84,4.71,7.9,33.6,7.0,6,False,14.55,,Sunny,No issues,2025-03-07,Red,True,68.7,✅,INT56304,,Z,54.987775,-1.610501,-110.97,-94.07,24.38,3.17,2.8200000000000003,3,1,-0.8196145091036708,0.2633498229133694,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:15:00,TWR1088,0.294,33.54 Gbps,7,79,98.73,4G,Three,33,120.48,-92.95,16.87,116.6,96.0,0.46,11.78,41.4,0.7000000000000001,5,True,48.19,Other,Rainy,Rebooted system,2025-02-22,Grey,True,53.4,✅,INT41707,Legacy hardware,B,52.492017,-1.89992,-102.66,-90.97,15.76,26.12,3.37,2,-1,0.9653747043628645,-1.1323169135842133,🚨 Anomaly detected → Send field engineer
2025-09-16 00:20:00,TWR1086,0.892,74.47 Mbps,10,98,97.99,LTE,EE,61,90.09,-109.5,34.69,200.7,94.21,2.71,12.46,14.8,2.1,11,False,36.04,Other,Foggy,,2025-03-28,Blue,True,31.34,⚠️,INT44554,,C,53.487878,-2.233911,-85.06,-116.04,15.58,2.93,3.75,2,1,1.047421137573429,-1.284856100271418,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:25:00,TWR1015,0.41100000000000003,57.37 Mbps,10,154,95.25,4G,O2,207,38.91,-101.45,22.07,78.4,87.02,0.5,6.66,18.5,2.2,11,True,15.56,Satisfactory,Sunny,Rebooted system,2025-03-31,Grey,False,92.25,⚠️,INT60208,Temporary site,Z,53.483947,-2.234045,-90.35,-111.06,0.42,1.4100000000000001,3.29,1,1,0.12600026858927818,-0.6046882833782673,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 00:30:00,TWR1028,0.745,57.85 Gbps,4,160,95.58,5G,Vodafone UK,411,21.69,-84.88,74.04,278.3,93.75,1.05,15.87,17.3,10.9,6,True,8.68,Other,Cloudy,Checked cables,2025-01-26,Red,False,79.28,📶,INT23861,Legacy hardware,A,51.461152,-2.59191,-72.36,-106.03,0.89,42.97,0.7000000000000001,3,1,-0.4681216068385545,-0.9372794672537085,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
2025-09-16 00:35:00,TWR1002,0.9520000000000001,96.0 Mbps,4,195,95.77,5G,O2,39,112.36,-93.48,88.62,72.6,86.14,2.58,10.45,20.4,10.3,20,False,44.94,Poor Voice Quality,Cloudy,Checked cables,2025-04-02,White,False,67.98,⚠️,INT61889,,A,53.471413,-2.24116,-79.85,-86.98,-5.8100000000000005,3.5300000000000002,4.91,2,1,1.3522421051000626,-1.6571916430425613,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:40:00,TWR1035,0.156,97.75 Gbps,5,151,95.93,5G,Three,154,49.02,-89.4,74.79,171.9,86.55,0.62,12.0,16.0,11.9,11,False,19.61,Poor Voice Quality,Foggy,,2025-03-12,Grey,False,74.3,⚠️,INT79117,Temporary site,A,53.475694,-2.238229,-68.37,-134.07,16.89,40.31,4.74,0,1,0.6499366769240945,0.047717058416448306,📞 High jitter → Review routing paths / bandwidth
2025-09-16 00:45:00,TWR1047,0.652,10.19 Mbps,4,165,98.44,5G,EE,441,20.37,-81.9,28.55,124.6,96.84,0.67,12.51,22.7,11.7,17,True,8.15,Poor Voice Quality,Sunny,No issues,2025-03-25,Blue,False,51.22,✅,INT86020,Pending upgrade,Z,52.488996,-1.8936060000000001,-94.28,-120.28,8.13,37.36,2.15,3,1,-1.375611924688564,-0.8727099493443801,📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 00:50:00,TWR1016,0.781,88.46 Gbps,8,80,95.81,LTE,EE,111,62.11,-105.8,88.6,248.5,85.12,4.09,17.9,39.3,4.7,8,True,24.84,Satisfactory,Cloudy,,2025-06-24,Grey,False,56.35,✅,INT88727,Pending upgrade,B,57.155225,-2.10156,-104.53,-93.59,-6.53,22.45,3.54,0,1,1.4704132692133474,-0.03693189799991351,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 00:55:00,TWR1080,0.89,51.56 Mbps,7,78,99.8,5G,O2,319,27.1,-90.44,20.05,239.1,99.62,4.8100000000000005,5.14,29.7,8.6,5,False,10.84,Poor Voice Quality,Foggy,Checked cables,2024-12-10,Blue,True,88.62,⚠️,INT96728,Temporary site,A,53.480552,-2.244481,-95.17,-113.27,-8.96,22.2,0.05,3,1,-0.7697548605225661,0.399536959894298,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 01:00:00,TWR1081,0.341,23.38 Mbps,1,194,97.58,5G,Vodafone UK,319,27.1,-100.18,66.65,141.0,91.07,4.4,19.6,20.9,8.9,19,True,10.84,Satisfactory,Cloudy,Rebooted system,2024-11-30,White,True,92.91,📶,INT88083,,B,54.98231,-1.6222400000000001,-64.46,-110.43,8.33,49.43,2.74,0,1,-0.5393152862274859,1.6531302395521656,📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 01:05:00,TWR1053,0.996,63.34 Mbps,10,92,96.19,4G,EE,114,60.98,-61.17,88.07,237.6,99.65,1.32,13.92,39.7,9.0,3,False,24.39,Poor Voice Quality,Sunny,Rebooted system,2025-05-09,Grey,False,74.74,🔇,INT38932,Temporary site,C,53.409644,-2.983494,-82.47,-112.28,14.6,42.01,3.56,3,1,1.4553175708122146,-1.9086359041010996,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
2025-09-16 01:10:00,TWR1041,0.40900000000000003,10.73 Mbps,10,120,97.06,LTE,EE,303,28.33,-106.9,87.67,122.1,97.05,1.34,14.93,26.5,6.3,15,True,11.33,Satisfactory,Rainy,Rebooted system,2024-09-28,Grey,True,76.74,✅,INT79033,Temporary site,B,53.474897,-2.243198,-86.11,-129.44,10.06,43.78,4.71,0,1,1.3452582829890154,-0.0883953235498952,📞 High jitter → Review routing paths / bandwidth; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 01:15:00,TWR1056,0.846,47.42 Mbps,9,80,99.77,5G,O2,374,23.58,-79.52,78.33,269.2,99.33,1.75,13.9,17.7,1.3,9,True,9.43,Satisfactory,Rainy,No issues,2025-05-04,Red,False,59.4,🔇,INT56340,Pending upgrade,C,52.489452,-1.8911989999999999,-108.67,-96.64,13.95,43.76,1.9300000000000002,3,1,0.5639883177092954,-0.9324204356770842,⚡ High latency → Check backhaul/core network; 📞 High jitter → Review routing paths / bandwidth
2025-09-16 01:20:00,TWR1004,0.9530000000000001,91.41 Mbps,6,91,95.58,LTE,Three,120,58.82,-69.3,11.52,38.4,91.24,2.7,15.32,16.5,0.5,19,True,23.53,Satisfactory,Sunny,No issues,2025-08-17,Red,False,39.21,🔇,INT34947,,Z,50.816957,-0.145803,-108.61,-111.79,0.62,20.78,2.27,3,1,-0.7759114167118712,-1.0789224380153832,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 01:25:00,TWR1088,0.905,29.76 Gbps,5,141,99.69,4G,O2,368,23.92,-64.14,29.35,132.5,87.26,1.04,10.74,18.2,5.8,4,True,9.57,Other,Rainy,Checked cables,2025-05-13,Red,False,71.34,📶,INT67337,Temporary site,A,54.972382,-1.62698,-78.07,-133.87,22.91,14.7,0.93,3,1,-1.2839601221248553,-1.3800314153400604,⚡ High latency → Check backhaul/core network
2025-09-16 01:30:00,TWR1042,0.166,9.63 Gbps,3,172,97.12,5G,Vodafone UK,411,21.69,-97.57,78.85,162.8,88.24,2.75,9.64,14.6,9.8,11,True,8.68,Other,Sunny,Checked cables,2025-07-28,Grey,False,57.39,🔇,INT35807,Temporary site,C,54.970489,-1.610233,-111.57,-100.49,-4.43,19.55,0.31,0,1,0.01860520734913076,1.340351076283082,📞 Packet loss high → Optimize VoIP routing/codecs; 🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 01:35:00,TWR1100,0.762,91.82 Mbps,0,59,97.27,5G,EE,373,23.64,-89.92,45.09,61.0,94.8,1.25,13.14,12.3,10.0,15,False,9.46,Satisfactory,Sunny,No issues,2024-11-01,White,False,53.63,🔇,INT85000,Legacy hardware,C,57.144955,-2.101941,-116.29,-139.75,29.53,13.54,4.46,3,1,-1.7814753737549593,-0.8612639280902965,⚡ High latency → Check backhaul/core network
2025-09-16 01:40:00,TWR1072,0.152,37.19 Mbps,2,72,98.7,LTE,Three,336,25.91,-104.37,88.81,211.4,92.0,3.43,19.92,22.3,2.2,18,False,10.36,Satisfactory,Cloudy,Checked cables,2025-01-07,Red,True,56.86,✅,INT62667,Temporary site,Z,50.821787,-0.138755,-98.25,-88.75,14.46,14.04,4.78,0,1,0.16564782703494954,1.6679342781041109,📞 Packet loss high → Optimize VoIP routing/codecs
2025-09-16 01:45:00,TWR1044,0.5700000000000001,7.73 Gbps,0,58,95.81,4G,Three,494,18.38,-73.29,10.76,33.9,94.34,0.75,5.14,14.9,11.2,17,True,7.35,Satisfactory,Sunny,Rebooted system,2025-04-03,Red,True,93.76,⚠️,INT39667,,B,57.157088,-2.091243,-62.98,-87.23,22.53,18.76,4.18,1,1,-2.4586952394317345,-0.5641483654997014,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 01:50:00,TWR1057,0.896,15.23 Gbps,3,183,96.99,LTE,Three,163,46.95,-102.68,27.92,215.4,95.96,4.26,19.01,42.4,4.8,15,False,18.78,Other,Rainy,,2025-04-25,Grey,False,81.19,⚠️,INT59967,,A,53.472577,-2.234811,-78.59,-135.6,20.0,32.0,4.43,3,1,-1.0597410157718445,-0.036361968040719235,⚡ High latency → Check backhaul/core network; 📞 Packet loss high → Optimize VoIP routing/codecs; 📞 High jitter → Review routing paths / bandwidth
2025-09-16 01:55:00,TWR1038,0.23500000000000001,40.34 Mbps,9,109,96.72,4G,EE,496,18.32,-60.64,79.25,88.5,92.31,0.99,10.59,34.5,8.3,11,False,7.33,Satisfactory,Foggy,Checked cables,2025-07-24,Grey,True,36.67,✅,INT38593,Temporary site,B,50.814428,-0.13369799999999998,-78.48,-88.89,18.97,6.25,4.09,0,1,0.9235744622188253,0.29572101858128286,✅ Tower healthy
2025-09-16 02:00:00,TWR1012,0.7010000000000001,93.95 Gbps,8,188,97.47,LTE,EE,275,30.77,-77.54,45.78,245.4,85.85,0.04,3.27,13.2,1.9,3,True,12.31,Satisfactory,Foggy,Rebooted system,2025-05-27,White,True,96.27,✅,INT29063,Temporary site,B,52.490641,-1.884551,-72.64,-138.38,17.52,9.54,3.5,3,1,-0.1691936679289272,-1.4466624033883733,⚡ High latency → Check backhaul/core network
2025-09-16 02:05:00,TWR1041,0.369,24.7 Mbps,0,127,98.99,4G,O2,188,42.02,-78.69,63.29,39.8,85.79,0.55,3.91,13.6,0.1,19,True,16.81,Poor Voice Quality,Foggy,No issues,2024-09-02,Blue,False,37.57,📶,INT47322,Pending upgrade,A,51.458767,-2.58678,-66.88,-81.89,25.92,1.57,2.99,0,1,-0.8246627828952057,-0.39434992006179037,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 02:10:00,TWR1022,0.294,84.68 Mbps,7,160,99.5,LTE,Vodafone UK,500,18.18,-68.57,48.13,181.1,92.86,1.08,9.73,27.8,9.2,12,True,7.27,Other,Sunny,No issues,2025-02-26,White,True,67.45,🔇,INT93565,,Z,57.157775,-2.090862,-92.62,-85.66,-3.7800000000000002,9.17,2.27,1,1,-0.13434560032750079,0.2127794145492,🛠️ Old tower + maintenance due → Replace/upgrade tower
2025-09-16 02:15:00,TWR1030,0.52,68.21 Gbps,4,140,95.83,4G,Three,298,28.74,-60.58,84.07,279.8,85.36,0.64,9.34,34.7,7.9,11,False,11.49,Poor Voice Quality,Sunny,Rebooted system,2024-12-05,Red,False,77.51,⚠️,INT97022,Pending upgrade,C,52.480541,-1.881091,-107.89,-91.74,-2.52,43.39,4.15,0,1,0.01051686842723722,-0.6387881948372374,📞 High jitter → Review routing paths / bandwidth
